OBJECTID,MATERIAL,SOURCE,SACC,ROUTE_NAME,EQUIPMENT,DATE_ACT,DATE_REV,GLOBALID,FDMID,PRIORITY,WNTR_EXCH,SDATE,Shape__Length
8299,SALT,TPW,,W1PR,,2001-11-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,32bbff4e-f9c5-4387-9de6-47293096eec5,300001986,1,No,2001-11-12T00:00:00.000Z,129.320839314254
8300,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,91ea9adb-f0bd-4628-8f25-e3fcf304e193,700005800,1,No,2002-11-20T00:00:00.000Z,33.6539217923707
8301,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,19443868-e23d-4787-8667-493cbd54b5b2,300002119,1,No,2011-08-04T00:00:00.000Z,335.123015834696
8302,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,6c6e2316-3c08-4d83-8901-ad6dbbe91840,700005366,1,No,2011-08-04T00:00:00.000Z,206.230354750573
8303,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,6e8b442e-bbad-4a68-91c5-18657287e254,300001738,1,No,2011-08-04T00:00:00.000Z,93.3598953682594
8304,SALT,TPW,,W2-1,,2001-12-17T00:00:00.000Z,2015-11-18T00:00:00.000Z,e2d58a35-f074-4754-85c0-c587f3f2c4f0,700003991,2,No,2001-12-17T00:00:00.000Z,10.2527918768123
8305,SALT,TPW,,W3-4,,2001-12-10T00:00:00.000Z,2015-11-18T00:00:00.000Z,1889d06e-870e-4b59-ab6d-401f7133ffbf,300000878,2,No,2001-12-10T00:00:00.000Z,101.590518863763
8306,SALT,TPW,,E1-1,,2001-11-05T00:00:00.000Z,2018-12-01T00:00:00.000Z,17874cd9-47c3-4576-87f8-9386eb90bb49,200002011,1,No,2001-11-05T00:00:00.000Z,110.112893825147
8307,SALT,TPW,,E2PR,,2001-11-08T00:00:00.000Z,2018-12-01T00:00:00.000Z,83c24b9a-5ef3-459e-8530-f4fc49a1fca2,200000401,2,No,2001-11-08T00:00:00.000Z,29.6494985004224
8308,SALT,TPW,,W2BLR,,2001-12-22T00:00:00.000Z,2018-12-01T00:00:00.000Z,0717ee40-5f71-431c-9483-0d0737b0776d,300000426,1,No,2001-12-22T00:00:00.000Z,31.4829106802443
8309,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,49993e10-aa65-488a-b84e-34b155c147a7,100000327,2,No,2002-12-13T00:00:00.000Z,76.4172802690944
8310,SALT,TPW,,E1BLR,,2007-08-14T00:00:00.000Z,2018-12-01T00:00:00.000Z,c768d3ec-0777-427b-8e9b-8ebb93e02054,700007048,1,No,2007-08-14T00:00:00.000Z,47.1860851630324
8311,SALT,TPW,,W3ORR,,2001-12-07T00:00:00.000Z,2018-12-01T00:00:00.000Z,03f27c23-d701-4040-8e60-5e6c5a05960b,300003656,2,No,2001-12-07T00:00:00.000Z,73.6531562554157
8312,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,469d2391-6a9d-47e1-8702-574120d7b435,700003122,1,No,2002-12-11T00:00:00.000Z,178.590325662812
8313,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,755d37e7-d7d5-4c92-8423-6add4eb82831,100000433,2,No,2002-12-13T00:00:00.000Z,266.040057106775
8314,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,c517f3c1-9b18-4250-8d51-1971c6f60a2b,200002076,2,No,2010-10-01T00:00:00.000Z,68.0432781296625
8315,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,2f032a50-84c0-41a4-bf11-60d9fa878145,200001875,1,No,2002-11-20T00:00:00.000Z,136.278799307854
8316,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,4b784afb-c55b-45c4-8bc2-43bad96f2979,300002795,1,No,2011-08-04T00:00:00.000Z,445.652373838543
8317,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,3d9097d9-ba96-4075-ae1d-422cad989484,200001975,2,No,2010-10-01T00:00:00.000Z,73.6155329283398
8318,SALT,TPW,,E2GR,,2001-11-06T00:00:00.000Z,2018-12-01T00:00:00.000Z,a17b98e0-029c-4f8e-943b-b4b6735c754f,200002161,1,No,2001-11-06T00:00:00.000Z,137.818277618254
8319,SALT,TPW,,W1-4,,2002-01-01T00:00:00.000Z,2017-09-19T00:00:00.000Z,07e42a91-03e8-4f9f-8b6b-2b7fe0b0337f,300000834,1,No,2002-01-01T00:00:00.000Z,51.4579248178434
8320,SALT,TPW,,E2YR,,2001-11-13T00:00:00.000Z,2018-12-01T00:00:00.000Z,f3a1c2b9-7c69-4ccf-83bd-12deea43c18f,200000512,1,No,2001-11-13T00:00:00.000Z,108.818750726542
8321,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,a7104a44-58b2-4e7d-b301-444030d5ce0a,200003222,2,No,2010-10-01T00:00:00.000Z,338.655454476007
8322,SALT,TPW,DUP,W2YR,,2001-12-22T00:00:00.000Z,2018-12-01T00:00:00.000Z,b7ee3a4a-803f-4198-99a3-4f9bf31b6a0a,300000906,1,No,2001-12-22T00:00:00.000Z,103.920007814486
8323,SALT,TPW,,W1-4X4-PW,,2015-09-22T00:00:00.000Z,2015-11-24T00:00:00.000Z,cdc797f0-26b3-48ce-b96b-246893c5bd1b,300002267,2,No,2015-09-22T00:00:00.000Z,82.8857168102112
8324,SALT,TPW,,W1-4,,2001-11-05T00:00:00.000Z,2017-09-19T00:00:00.000Z,03f83703-ef86-4b4e-ae2d-3ea85a70c040,700000740,1,No,2001-11-05T00:00:00.000Z,107.662283142752
8325,SALT,TPW,,W1-1,,2001-12-23T00:00:00.000Z,2015-11-18T00:00:00.000Z,07055238-5a02-4e53-a580-56c401e3d481,300001863,2,No,2001-12-23T00:00:00.000Z,122.563437668753
8326,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,27386a44-422a-4512-93ea-f481a6115cc2,200001192,2,No,2010-10-01T00:00:00.000Z,108.572148137671
8327,SALT,TPW,,W2-2,,2001-10-28T00:00:00.000Z,2015-11-18T00:00:00.000Z,93f6bdee-78f8-4991-bab9-b62d755a860d,300001400,2,No,2001-10-28T00:00:00.000Z,135.20625349274
8328,SAND,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,4a0e6eed-3ed4-46ba-a8b7-5bd866df1c8c,100001368,2,No,2002-12-13T00:00:00.000Z,309.293236970114
8329,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,073c1e1b-6d4f-4632-b618-a63fef5b78c2,300002911,2,No,2011-08-04T00:00:00.000Z,170.446354099024
8330,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,bcc87107-2b1a-4d02-9b5e-97a652ca15ab,200002287,2,No,2010-10-01T00:00:00.000Z,271.240601596368
8331,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-10-05T00:00:00.000Z,fa2965e3-6991-47e8-b1e6-946e3884a426,600000862,1,No,2002-12-12T00:00:00.000Z,238.951984754924
8332,SALT,TPW,,E2YR,,2001-11-13T00:00:00.000Z,2018-12-01T00:00:00.000Z,9756371a-8230-4711-a720-140cc6138c28,200000513,1,No,2001-11-13T00:00:00.000Z,185.130268610393
8333,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,9d3e76fe-d5b4-4dbc-b065-54041b84ca76,700002253,1,No,2011-08-04T00:00:00.000Z,67.3422106682002
8334,SALT,TPW,,W3PR,,2001-12-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,d5e0e903-270f-48bb-9764-1018d962e029,700003798,1,No,2001-12-12T00:00:00.000Z,489.018504494822
8335,SALT,TPW,DUP,W2YR,,2007-09-24T00:00:00.000Z,2018-12-01T00:00:00.000Z,bd50e177-6231-4e78-9ea2-37ae9a0ffc26,700004957,1,No,2007-09-24T00:00:00.000Z,218.199003880362
8336,SALT,TPW,,E2BLR,,2007-08-07T00:00:00.000Z,2018-12-01T00:00:00.000Z,ff48b2bc-23bb-4606-b9c5-21072621fd2b,700004016,1,No,2007-08-07T00:00:00.000Z,108.85753677482
8337,SALT,TPW,,E1PR,,2008-04-10T00:00:00.000Z,2018-12-01T00:00:00.000Z,868012ef-6f43-4ac6-980f-e094a2c53f40,700006216,1,No,2008-04-10T00:00:00.000Z,76.1766394838995
8338,SALT,TPW,,E1-1,,2001-11-19T00:00:00.000Z,2018-12-01T00:00:00.000Z,8fb5ca66-f034-4389-b438-cb2597311772,200000277,2,No,2001-11-19T00:00:00.000Z,120.623214381318
8339,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,a080b4c6-6a78-44bc-9d8d-d95143b21bf8,300002500,2,No,2011-08-04T00:00:00.000Z,244.117322432807
8340,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,560a7966-a312-4af5-984c-9efd420f55e0,300002638,1,No,2011-08-04T00:00:00.000Z,102.569367399497
8341,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,dd0e68d2-2539-4f75-b29f-6f6858cc1c30,100001387,2,No,2002-12-13T00:00:00.000Z,143.479056300303
8342,SALT,TPW,,E1YR,,2001-11-16T00:00:00.000Z,2018-12-01T00:00:00.000Z,4d7481b1-8675-44f9-9ca4-97cdc351d19c,200000286,1,No,2001-11-16T00:00:00.000Z,112.953901918773
8343,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,38abc5ae-05c9-4e11-8191-dc9cca430fb2,100002135,2,No,2002-12-13T00:00:00.000Z,34.3537951498717
8344,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,2f9c45c9-da9a-4bd4-9e9a-189a82dde48b,700002649,1,No,2002-11-20T00:00:00.000Z,218.374901606641
8345,SALT,TPW,,W1-4X4-PW,,2015-09-22T00:00:00.000Z,2015-11-24T00:00:00.000Z,035970a0-e213-4d0c-8553-22afb3b5d292,300003573,2,No,2015-09-22T00:00:00.000Z,63.3528033342284
8346,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,f9532ee6-8986-4446-90d4-cfe28f522866,200001041,1,No,2002-11-20T00:00:00.000Z,572.091908951159
8347,SALT,TPW,,W2-1,,2001-10-21T00:00:00.000Z,2015-11-18T00:00:00.000Z,36e3807d-b045-4158-b716-0f3af966a2c0,300003288,2,No,2001-10-21T00:00:00.000Z,43.6712517005877
8348,SALT,TPW,,W1PR,,2001-11-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,1ce2b41a-e5ff-4680-a350-cdd4c1f21989,300001306,1,No,2001-11-12T00:00:00.000Z,111.491947057701
8349,SALT,TPW,,W2YR,,2008-08-13T00:00:00.000Z,2018-12-01T00:00:00.000Z,3a38ecb0-7abb-43e7-9e8c-d4f754c03438,700006633,1,No,2008-08-13T00:00:00.000Z,24.397885495863
8350,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,de8ae2ca-bd01-43e2-b757-68fee836141d,200000988,1,No,2002-11-20T00:00:00.000Z,309.745144198695
8351,SALT,TPW,,W2BLR,,2002-01-06T00:00:00.000Z,2018-12-01T00:00:00.000Z,b18cfd66-5454-4e4c-9381-4d27fa6f81a9,700004699,1,No,2002-01-06T00:00:00.000Z,169.765490913043
8352,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,9748af7f-7052-48fd-b39f-e5fb1ce040c8,700006794,2,No,2002-12-13T00:00:00.000Z,173.863215413776
8353,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,efd0b8f0-b238-406e-9656-96c7862eb892,100001828,1,No,2002-12-13T00:00:00.000Z,615.485431693747
8354,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,2a14acae-29a4-4b01-b2ee-d2ce9c0c009e,100002201,2,No,2002-12-13T00:00:00.000Z,292.204946724833
8355,SALT,TPW,,W1-4X4-PW,,2001-12-22T00:00:00.000Z,2017-09-19T00:00:00.000Z,f835f2ea-8859-479c-9de7-9cb69e653d9c,300001034,2,No,2001-12-22T00:00:00.000Z,118.616911461751
8356,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,920c732c-cc5a-425e-81e5-ffa6442ee6bf,100000161,1,No,2002-12-11T00:00:00.000Z,303.060164639012
8357,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,8559f0e6-719e-4009-8c8f-18bd3e901eb5,300002644,1,No,2011-08-04T00:00:00.000Z,60.1279081825212
8358,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,29b5e4ed-2fed-46f2-8911-0a8eb7060832,100002170,2,No,2002-12-13T00:00:00.000Z,106.198172195119
8359,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,0923f7f6-c4c5-49c2-9cd1-0934ca889bfd,200000241,1,No,2002-11-20T00:00:00.000Z,300.785652922403
8360,SALT,TPW,DUP,W3-4,,2001-12-07T00:00:00.000Z,2018-12-06T00:00:00.000Z,fab88e4c-02b6-4d56-8e65-d904de66c064,300000107,1,No,2001-12-07T00:00:00.000Z,302.963405581089
8361,SALT,TPW,,WSZ2,,2017-10-12T00:00:00.000Z,,9d977229-4c91-4898-a150-b886ac278286,700010856,2,No,2017-10-12T00:00:00.000Z,46.0352609231724
8362,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,33c90d09-cdd1-4111-9d3f-2384c52a8170,100000545,2,No,2002-12-13T00:00:00.000Z,175.798513191891
8363,SALT,TPW,DUP,W1PR,,2001-12-22T00:00:00.000Z,2018-12-01T00:00:00.000Z,2c9914b9-ca74-4767-8a94-8781fafb4f7c,300000673,1,No,2001-12-22T00:00:00.000Z,118.976179657227
8364,SALT,TPW,,W2BLR,,2001-09-27T00:00:00.000Z,2018-12-01T00:00:00.000Z,8ff52952-1a9d-4e4e-9524-6efd10f293ea,300000254,1,No,2001-09-27T00:00:00.000Z,125.042485821399
8365,SALT,TPW,,W1-4,,2002-01-06T00:00:00.000Z,2017-09-19T00:00:00.000Z,78b60fee-cd7e-43b2-abdf-3a121db5e382,300000761,1,No,2002-01-06T00:00:00.000Z,58.3872717890586
8366,,TPW,,PROV,,2017-03-15T00:00:00.000Z,,7b010416-20e2-4781-bd0f-d3250a43f3bd,700002200,,Yes,2017-03-15T00:00:00.000Z,54.4944406682298
8367,SALT,TPW,,W1PUR,,2001-10-28T00:00:00.000Z,2018-12-01T00:00:00.000Z,5db82ae8-3922-402c-8366-ba49af09110c,300001338,1,No,2001-10-28T00:00:00.000Z,119.325095939674
8368,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-10-05T00:00:00.000Z,d6c37dc7-0d8f-4025-9492-7fb78b9c001c,700003832,1,No,2002-12-12T00:00:00.000Z,387.068427674469
8369,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,2c44a4b1-b671-4bc0-88a1-109296250bf4,100000595,1,No,2002-12-11T00:00:00.000Z,358.90002416716
8370,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,ea380c68-def6-40e7-9356-1cfb3056c204,700006082,2,No,2002-12-12T00:00:00.000Z,299.435616663335
8371,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,66252ad7-cf61-4eb0-985a-3b5b412a1af1,700006840,1,No,2011-08-04T00:00:00.000Z,12.2193806261807
8372,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,eaafb0e5-ed8d-4e21-abd0-0241259b66c3,200001806,2,No,2010-10-01T00:00:00.000Z,372.608652665497
8373,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,bbe01ce8-8321-48b5-a853-ad6a2ecf77a4,100000981,1,No,2002-12-13T00:00:00.000Z,148.241346374777
8374,SALT,TPW,,W1-4,,2002-01-01T00:00:00.000Z,2017-09-19T00:00:00.000Z,7306212f-6498-473b-8dd7-510eda79cb44,300001119,2,No,2002-01-01T00:00:00.000Z,93.7311852408172
8375,SAND,TPW,,PB4,,2011-08-04T00:00:00.000Z,2015-11-18T00:00:00.000Z,dfb105bb-9093-4ffc-bfbc-c7581bcc6eca,300002606,2,No,2011-08-04T00:00:00.000Z,167.792952471518
8376,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,fd3907c8-f0aa-4c9f-939b-dc853709e7b8,100000618,1,No,2002-12-11T00:00:00.000Z,360.554299406358
8377,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,3d175002-6e33-467f-a172-394d1288eee2,100001924,1,No,2002-12-11T00:00:00.000Z,139.171816960917
8378,SALT,TPW,,W3YR,,2007-09-27T00:00:00.000Z,2018-12-01T00:00:00.000Z,dd04dd36-ade1-4318-832c-0a485ab5dcf6,700005235,1,No,2007-09-27T00:00:00.000Z,57.9334875796186
8379,SALT,TPW,,W3PUR,,2001-12-05T00:00:00.000Z,2018-12-01T00:00:00.000Z,d9ee5960-3d53-4c51-a203-3b9ce72eb216,300000911,2,No,2001-12-05T00:00:00.000Z,301.069465648593
8380,SALT,TPW,,W3GR,,2001-12-06T00:00:00.000Z,2018-12-01T00:00:00.000Z,f92fd735-627c-4bf7-bc22-da78f4980336,300000132,1,No,2001-12-06T00:00:00.000Z,61.9906402395757
8381,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,421c101a-d925-47ae-829c-5c73e9022467,100001079,1,No,2002-12-13T00:00:00.000Z,121.356664103766
8382,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,485b5b5b-eeb1-4942-8418-7fc8c3605d09,700007587,1,No,2002-12-11T00:00:00.000Z,60.7098503247986
8383,SALT,TPW,,E2GR,,2001-11-07T00:00:00.000Z,2018-12-01T00:00:00.000Z,e18c4957-c2a7-4a4f-a9bb-afb7b75ec2e0,200000760,1,No,2001-11-07T00:00:00.000Z,153.220178908956
8384,SALT,TPW,,W2-1,,2001-12-16T00:00:00.000Z,2015-11-18T00:00:00.000Z,2f66b792-f966-4ec7-afc2-14080aaceee2,300000435,1,No,2001-12-16T00:00:00.000Z,101.756410489433
8385,SALT,TPW,,W1-4X4-PE,,2015-09-22T00:00:00.000Z,2015-11-24T00:00:00.000Z,4fb912fd-2aee-4595-9b2b-a217d9de6da5,300003405,2,No,2015-09-22T00:00:00.000Z,124.516895782068
8386,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,5a825172-3054-418b-8aa6-5978329f54bb,300001978,1,No,2011-08-04T00:00:00.000Z,249.492851196218
8387,SAND,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,8e3aa6b1-dead-47ef-847d-4467be7123a1,100000868,2,No,2002-12-13T00:00:00.000Z,63.3813021512775
8388,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,6c83a38a-2efb-437a-be84-131b329dfcc8,700007779,2,No,2002-12-13T00:00:00.000Z,62.7746042438328
8389,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,f45ea212-564a-4f04-beab-d84b77e64f05,100000728,1,No,2002-12-11T00:00:00.000Z,367.387490701075
8390,SALT,TPW,,W1PR,,2001-12-23T00:00:00.000Z,2018-12-01T00:00:00.000Z,7e52e126-7f3b-419a-bf46-fc60b241b08c,700004780,1,No,2001-12-23T00:00:00.000Z,41.1363483410177
8391,SALT,TPW,,W3GR,,2001-12-07T00:00:00.000Z,2018-12-01T00:00:00.000Z,7260adcb-4302-42d1-a701-a8de78c315b9,700003795,1,No,2001-12-07T00:00:00.000Z,307.861353678522
8392,SALT,TPW,,E1BLR,,2007-08-14T00:00:00.000Z,2018-12-01T00:00:00.000Z,72de56c0-f749-4203-96b4-f18b0d0ec538,700004369,1,No,2007-08-14T00:00:00.000Z,215.582894374042
8393,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,9e02dc14-3009-45c9-912d-178974e15e67,200003078,2,No,2010-10-01T00:00:00.000Z,235.912913998986
8394,SAND,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,5e961ba4-ae1b-4e9b-872d-c5d3bf801183,100000782,1,No,2002-12-13T00:00:00.000Z,1188.83724698766
8395,SALT,TPW,,W1PUR,,2007-09-26T00:00:00.000Z,2018-12-01T00:00:00.000Z,b6049f6d-02db-45a4-b3ec-45ee2b1dc1bd,700005125,1,No,2007-09-26T00:00:00.000Z,57.3426158806132
8396,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,28250a25-09b5-4e1f-8b20-4c1ef68d9dbc,300003419,1,No,2011-08-04T00:00:00.000Z,64.4758074986646
8397,SALT,TPW,,W2-1,,2001-12-17T00:00:00.000Z,2015-11-18T00:00:00.000Z,6a00964b-68d7-4cd2-81a5-0d274d47ebff,300003266,2,No,2001-12-17T00:00:00.000Z,52.8105339380887
8398,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,23f431e9-e60a-48d2-93fd-3db6453508e7,100002118,2,No,2002-12-13T00:00:00.000Z,170.610154848059
8399,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,ab72cb95-3430-4be4-80d5-4742e66d524e,300002300,1,No,2011-08-04T00:00:00.000Z,55.9262441528857
8400,SAND,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,271adab0-6465-46a3-944d-6e356e1d7f60,100001594,2,No,2002-12-13T00:00:00.000Z,1344.98950663381
8401,SALT,TPW,,E2ORR,,2001-11-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,68196966-c5e1-48ba-912b-8798eb96b014,200002255,1,No,2001-11-01T00:00:00.000Z,139.495119261458
8402,SALT,TPW,,E2BUR,,2001-11-19T00:00:00.000Z,2018-12-01T00:00:00.000Z,8cca69cd-5822-49f1-878e-8577a6596f4d,200000815,2,No,2001-11-19T00:00:00.000Z,75.4459473539313
8403,SALT,TPW,,E2PR,,2001-11-06T00:00:00.000Z,2018-12-01T00:00:00.000Z,86629a9a-ae5f-4054-b9b7-083a965a0372,200000547,2,No,2001-11-06T00:00:00.000Z,227.352218639593
8404,SALT,TPW,,W3PUR,,2001-12-07T00:00:00.000Z,2018-12-01T00:00:00.000Z,ce18ee21-b5de-40a9-84e5-4811517b6a09,300003034,2,No,2001-12-07T00:00:00.000Z,138.055290829648
8405,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,74bdde52-b874-4129-b198-1a8bf967102c,300003168,1,No,2011-08-04T00:00:00.000Z,485.811519815181
8406,SAND,TPW,,WSZ2,,2004-10-28T00:00:00.000Z,2017-09-25T00:00:00.000Z,8c887136-9b5e-4f8f-a7a4-3e225d30f523,100000062,1,No,2004-10-28T00:00:00.000Z,251.954311081441
8407,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,9faae3ef-2f7e-4221-a5af-301c05c83b9e,700009772,1,No,2011-08-04T00:00:00.000Z,88.7076827890925
8408,SALT,TPW,,W2-1,,2001-10-08T00:00:00.000Z,2015-11-18T00:00:00.000Z,46d5dde8-8c9c-449c-9c85-9c9985f22ebf,300000287,2,No,2001-10-08T00:00:00.000Z,113.710150578235
8409,SALT,TPW,,E2BLR,,2001-11-20T00:00:00.000Z,2018-12-01T00:00:00.000Z,f0c078e9-32af-43df-a231-d16b5e378eee,200000460,1,No,2001-11-20T00:00:00.000Z,48.4153101878649
8410,SALT,TPW,,W2-1,,2001-09-27T00:00:00.000Z,2015-11-18T00:00:00.000Z,58824342-9888-4a50-8ed5-933eb65c4130,300000290,2,No,2001-09-27T00:00:00.000Z,75.1418483081725
8411,SALT,TPW,,W3YR,,2009-07-15T00:00:00.000Z,2018-12-01T00:00:00.000Z,27417684-7d5e-45ec-a512-1f68b29377f9,700007072,1,No,2009-07-15T00:00:00.000Z,271.117195103054
8412,SAND,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,5a1bd9de-a714-44d2-871f-1ca2bf3a25b2,700010772,2,No,2002-12-13T00:00:00.000Z,52.4675181982697
8413,SAND,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,df8344f8-482e-4419-a531-328b49931cd4,100002591,2,No,2002-12-13T00:00:00.000Z,322.60837730589
8414,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,1a515453-1e7b-41ea-96f5-4b5580a089a3,700000718,2,No,2011-08-04T00:00:00.000Z,46.1984524036069
8415,SALT,TPW,,E1-1,,2001-11-16T00:00:00.000Z,2018-12-01T00:00:00.000Z,7e37a242-0193-47a8-93e1-82cdb8d2b53c,200001879,1,No,2001-11-16T00:00:00.000Z,318.343233735722
8416,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,60e9fb86-3aa1-4d69-861a-50b27ff3d232,200002472,2,No,2010-10-01T00:00:00.000Z,315.522977415949
8417,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,d24a5434-8443-4db0-8aaf-33cf9d953c5f,200003110,1,No,2002-11-20T00:00:00.000Z,197.766564766297
8418,SAND,TPW,,WSZ2,,2017-03-31T00:00:00.000Z,2018-12-01T00:00:00.000Z,11544cfa-cb19-4595-a47a-9e87cbc069cd,700010743,1,No,2017-03-31T00:00:00.000Z,56.3117237619822
8419,SALT,TPW,,E2RER,,2001-11-16T00:00:00.000Z,2018-12-01T00:00:00.000Z,9a2cfede-a647-4b11-b398-4d9e3d2fedbc,200000310,2,No,2001-11-16T00:00:00.000Z,182.477107485222
8420,SALT,TPW,,E2ORR,,2001-11-14T00:00:00.000Z,2018-12-01T00:00:00.000Z,6a6e8ef5-8d35-40d9-a10b-e00a8b831e52,200000782,1,No,2001-11-14T00:00:00.000Z,109.841580136216
8421,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,5a1f227f-e763-40f5-901b-6fde62c96f39,200002333,2,No,2010-10-01T00:00:00.000Z,81.0633417743691
8422,SAND,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-11-08T00:00:00.000Z,3e4f696e-c7e7-46c9-878c-fd25a1c7732b,400000227,2,Yes,2010-10-01T00:00:00.000Z,350.917758246323
